Region;Brott;År;Period;Antal;/100 000 inv
Stadsdelsområde Rinkeby-Kista (Sthlm);7 kap. Brott mot familj;2022;Apr;1;2;
Stadsdelsområde Rinkeby-Kista (Sthlm);7 kap. Brott mot familj;2022;Maj;1;2;
Stadsdelsområde Rinkeby-Kista (Sthlm);7 kap. Brott mot familj;2022;Jun;0;0;
Stadsdelsområde Rinkeby-Kista (Sthlm);7 kap. Brott mot familj;2022;Jul;0;0;
Stadsdelsområde Rinkeby-Kista (Sthlm);7 kap. Brott mot familj;2022;Aug;0;0;
Stadsdelsområde Rinkeby-Kista (Sthlm);7 kap. Brott mot familj;2022;Sep;1;2;
Stadsdelsområde Rinkeby-Kista (Sthlm);7 kap. Brott mot familj;2022;Okt;0;0;
Stadsdelsområde Rinkeby-Kista (Sthlm);7 kap. Brott mot familj;2022;Nov;1;2;
Stadsdelsområde Rinkeby-Kista (Sthlm);7 kap. Brott mot familj;2022;Dec;0;0;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jan;69;149;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Feb;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Mar;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Apr;104;225;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Maj;70;151;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jun;103;223;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jul;84;182;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Aug;90;195;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Sep;77;166;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Okt;112;242;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Nov;72;156;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Dec;78;169;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jan;69;149;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Feb;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Mar;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Apr;104;225;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Maj;70;151;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jun;103;223;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jul;84;182;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Aug;90;195;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Sep;77;166;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Okt;112;242;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Nov;72;156;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Dec;78;169;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;19;41;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;26;56;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;30;65;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;38;82;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;15;32;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;45;97;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;30;65;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;24;52;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;29;63;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;43;93;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;22;48;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;24;52;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jan;69;149;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Feb;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Mar;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Apr;104;225;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Maj;70;151;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jun;103;223;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jul;84;182;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Aug;90;195;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Sep;77;166;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Okt;112;242;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Nov;72;156;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Dec;78;169;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;19;41;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;26;56;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;30;65;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;38;82;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;15;32;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;45;97;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;30;65;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;24;52;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;29;63;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;43;93;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;22;48;
Stadsdelsområde Skarpnäck (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;24;52;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Jan;18;39;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Feb;26;56;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Mar;27;58;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Apr;36;78;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Maj;15;32;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Jun;43;93;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Jul;30;65;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Aug;24;52;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Sep;27;58;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Okt;39;84;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Nov;22;48;
Stadsdelsområde Skarpnäck (Sthlm);därav misshandel inkl. grov;2022;Dec;23;50;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jan;69;149;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Feb;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Mar;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Apr;104;225;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Maj;70;151;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jun;103;223;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jul;84;182;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Aug;90;195;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Sep;77;166;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Okt;112;242;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Nov;72;156;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Dec;78;169;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Jan;42;91;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Feb;58;125;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Mar;60;130;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Apr;51;110;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Maj;45;97;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Jun;48;104;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Jul;47;102;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Aug;41;89;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Sep;38;82;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Okt;55;119;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Nov;45;97;
Stadsdelsområde Skarpnäck (Sthlm);4 kap. Brott mot frihet och frid;2022;Dec;49;106;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jan;69;149;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Feb;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Mar;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Apr;104;225;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Maj;70;151;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jun;103;223;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jul;84;182;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Aug;90;195;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Sep;77;166;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Okt;112;242;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Nov;72;156;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Dec;78;169;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Jan;0;0;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Feb;2;4;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Mar;0;0;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Apr;5;11;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Maj;1;2;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Jun;0;0;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Jul;1;2;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Aug;1;2;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Sep;3;6;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Okt;1;2;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Nov;1;2;
Stadsdelsområde Skarpnäck (Sthlm);5 kap. Ärekränkningsbrott;2022;Dec;0;0;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jan;69;149;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Feb;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Mar;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Apr;104;225;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Maj;70;151;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jun;103;223;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jul;84;182;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Aug;90;195;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Sep;77;166;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Okt;112;242;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Nov;72;156;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Dec;78;169;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Jan;7;15;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Feb;9;19;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Mar;6;13;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Apr;10;22;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Maj;9;19;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Jun;9;19;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Jul;6;13;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Aug;22;48;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Sep;7;15;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Okt;13;28;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Nov;4;9;
Stadsdelsområde Skarpnäck (Sthlm);6 kap. Sexualbrott;2022;Dec;5;11;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jan;69;149;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Feb;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Mar;96;208;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Apr;104;225;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Maj;70;151;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jun;103;223;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Jul;84;182;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Aug;90;195;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Sep;77;166;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Okt;112;242;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Nov;72;156;
Stadsdelsområde Skarpnäck (Sthlm);3-7 kap. Brott mot person;2022;Dec;78;169;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Jan;1;2;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Feb;1;2;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Mar;0;0;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Apr;0;0;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Maj;0;0;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Jun;1;2;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Jul;0;0;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Aug;2;4;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Sep;0;0;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Okt;0;0;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Nov;0;0;
Stadsdelsområde Skarpnäck (Sthlm);7 kap. Brott mot familj;2022;Dec;0;0;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;88;238;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;101;273;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Mar;130;352;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Apr;115;311;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Maj;102;276;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jun;96;260;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jul;93;252;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Aug;116;314;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Sep;92;249;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Okt;114;308;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Nov;100;271;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Dec;106;287;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;88;238;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;101;273;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Mar;130;352;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Apr;115;311;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Maj;102;276;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jun;96;260;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jul;93;252;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Aug;116;314;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Sep;92;249;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Okt;114;308;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Nov;100;271;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Dec;106;287;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;27;73;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;35;95;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;48;130;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;52;141;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;39;106;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;38;103;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;46;124;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;52;141;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;33;89;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;45;122;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;38;103;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;40;108;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;88;238;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;101;273;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Mar;130;352;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Apr;115;311;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Maj;102;276;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jun;96;260;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jul;93;252;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Aug;116;314;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Sep;92;249;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Okt;114;308;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Nov;100;271;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Dec;106;287;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;27;73;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;35;95;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;48;130;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;52;141;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;39;106;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;38;103;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;46;124;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;52;141;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;33;89;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;45;122;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;38;103;
Stadsdelsområde Skärholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;40;108;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Jan;27;73;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Feb;33;89;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Mar;47;127;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Apr;52;141;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Maj;37;100;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Jun;37;100;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Jul;44;119;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Aug;49;133;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Sep;32;87;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Okt;40;108;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Nov;36;97;
Stadsdelsområde Skärholmen (Sthlm);därav misshandel inkl. grov;2022;Dec;33;89;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;88;238;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;101;273;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Mar;130;352;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Apr;115;311;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Maj;102;276;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jun;96;260;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jul;93;252;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Aug;116;314;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Sep;92;249;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Okt;114;308;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Nov;100;271;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Dec;106;287;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Jan;55;149;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Feb;55;149;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Mar;70;189;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Apr;55;149;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Maj;54;146;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Jun;49;133;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Jul;45;122;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Aug;55;149;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Sep;47;127;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Okt;64;173;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Nov;55;149;
Stadsdelsområde Skärholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Dec;54;146;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;88;238;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;101;273;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Mar;130;352;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Apr;115;311;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Maj;102;276;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jun;96;260;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Jul;93;252;
Stadsdelsområde Skärholmen (Sthlm);3-7 kap. Brott mot person;2022;Aug;116;314;
